"nr_num_employees_covid19_pos","d_completed","cd_regio"
"0","2020-04-06","VLA"
"0","2020-04-06","VLA"
"0","2020-04-06","VLA"
"0","2020-04-06","VLA"
"0","2020-04-06","VLA"
"0","2020-04-06","VLA"
"1","2020-04-06","VLA"
"0","2020-04-06","VLA"
"0","2020-04-06","VLA"
"0","2020-04-06","VLA"
"0","2020-04-06","VLA"
"0","2020-04-06","VLA"
"0","2020-04-06","VLA"
"0","2020-04-06","VLA"
"0","2020-04-06","VLA"
"0","2020-04-06","WAL"
"0","2020-04-06","VLA"
"0","2020-04-06","BRU"
"0","2020-04-06","VLA"
"0","2020-04-06","VLA"
"0","2020-04-06","VLA"
"0","2020-04-06","VLA"
"0","2020-04-06","VLA"
"0","2020-04-06","VLA"
"0","2020-04-06","VLA"
"0","2020-04-06","VLA"
"0","2020-04-06","VLA"
"0","2020-04-06","VLA"
"0","2020-04-06","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","BRU"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","WAL"
"0","2020-04-07","VLA"
"0","2020-04-07","BRU"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"00","2020-04-07","WAL"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","BRU"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","BRU"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","BRU"
"0","2020-04-07","WAL"
"0","2020-04-07","BRU"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","BRU"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","BRU"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","BRU"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-07","VLA"
"0","2020-04-08","WAL"
"0","2020-04-08","VLA"
"0","2020-04-08","VLA"
"0","2020-04-08","BRU"
"0","2020-04-08","VLA"
"0","2020-04-08","VLA"
"0","2020-04-08","BRU"
"0","2020-04-08","BRU"
"0","2020-04-08","VLA"
"0","2020-04-08","WAL"
"0","2020-04-08","VLA"
"0","2020-04-08","WAL"
"0","2020-04-08","BRU"
"0","2020-04-08","BRU"
"0","2020-04-08","VLA"
"0","2020-04-08","WAL"
"0","2020-04-08","VLA"
"0","2020-04-08","VLA"
"0","2020-04-08","VLA"
"0","2020-04-09","VLA"
"0","2020-04-09","VLA"
"1","2020-04-09","VLA"
"0","2020-04-09","VLA"
"0","2020-04-10","VLA"
"0","2020-04-10","WAL"
"0","2020-04-10","VLA"
"0","2020-04-10","VLA"
"00","2020-04-10","VLA"
"0","2020-04-10","VLA"
"0","2020-04-13","VLA"
"0","2020-04-13","VLA"
"0","2020-04-14","VLA"
"0","2020-04-14","VLA"
"0","2020-04-14","VLA"
"0","2020-04-14","VLA"
"0","2020-04-14","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","WAL"
"0","2020-04-15","BRU"
"1","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","WAL"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","WAL"
"0","2020-04-15","VLA"
"0","2020-04-15","WAL"
"0","2020-04-15","VLA"
"0","2020-04-15","WAL"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","WAL"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","WAL"
"0","2020-04-15","VLA"
"0","2020-04-15","BRU"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","BRU"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","WAL"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","BRU"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","BRU"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","BRU"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","BRU"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","BRU"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","BRU"
"0","2020-04-15","VLA"
"1","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","WAL"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","BRU"
"0","2020-04-15","WAL"
"0","2020-04-15","VLA"
"0","2020-04-15","WAL"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-15","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","WAL"
"0","2020-04-16","VLA"
"5","2020-04-16","WAL"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","WAL"
"0","2020-04-16","VLA"
"0","2020-04-16","WAL"
"0","2020-04-16","WAL"
"0","2020-04-16","VLA"
"0","2020-04-16","WAL"
"0","2020-04-16","WAL"
"0","2020-04-16","WAL"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","WAL"
"0","2020-04-16","VLA"
"0","2020-04-16","WAL"
"0","2020-04-16","VLA"
"0","2020-04-16","WAL"
"0","2020-04-16","VLA"
"0","2020-04-16","WAL"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"05","2020-04-16","VLA"
"0","2020-04-16","BRU"
"0","2020-04-16","BRU"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","WAL"
"0","2020-04-16","WAL"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","WAL"
"0","2020-04-16","BRU"
"0","2020-04-16","WAL"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","WAL"
"1","2020-04-16","WAL"
"0","2020-04-16","WAL"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","BRU"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","VLA"
"0","2020-04-16","WAL"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","WAL"
"1","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","WAL"
"0","2020-04-17","VLA"
"0","2020-04-17","VLA"
"0","2020-04-17","BRU"
"0","2020-04-17","VLA"
"0","2020-04-18","VLA"
"0","2020-04-18","VLA"
"0","2020-04-18","VLA"
"0","2020-04-18","WAL"
"0","2020-04-19","VLA"
"0","2020-04-19","WAL"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","WAL"
"0","2020-04-20","VLA"
"0","2020-04-20","BRU"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","WAL"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"1","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","WAL"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"30","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-20","VLA"
"0","2020-04-21","BRU"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","BRU"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-21","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","BRU"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","WAL"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","VLA"
"0","2020-04-22","BRU"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","WAL"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","WAL"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","WAL"
"0","2020-04-23","WAL"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"1","2020-04-23","VLA"
"0","2020-04-23","WAL"
"0","2020-04-23","WAL"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","BRU"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","VLA"
"0","2020-04-23","WAL"
"0","2020-04-23","VLA"
"0","2020-04-23","WAL"
"0","2020-04-23","VLA"
"0","2020-04-23","WAL"
"0","2020-04-24","VLA"
"0","2020-04-24","VLA"
"0","2020-04-24","VLA"
"0","2020-04-24","VLA"
"0","2020-04-24","VLA"
"0","2020-04-24","WAL"
"0","2020-04-24","VLA"
"0","2020-04-24","VLA"
"0","2020-04-24","VLA"
"0","2020-04-24","VLA"
"0","2020-04-24","VLA"
"0","2020-04-24","VLA"
"0","2020-04-24","VLA"
"0","2020-04-25","WAL"
"0","2020-04-25","VLA"
"0","2020-04-26","VLA"
"0","2020-04-26","VLA"
"0","2020-04-26","BRU"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","BRU"
"0","2020-04-27","VLA"
"0","2020-04-27","WAL"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","WAL"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","WAL"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-27","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-28","VLA"
"0","2020-04-29","BRU"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","BRU"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","WAL"
"0","2020-04-29","VLA"
"0","2020-04-29","WAL"
"0","2020-04-29","BRU"
"0","2020-04-29","VLA"
"0","2020-04-29","WAL"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","BRU"
"0","2020-04-29","WAL"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","WAL"
"0","2020-04-29","VLA"
"0","2020-04-29","BRU"
"0","2020-04-29","BRU"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","WAL"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-29","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","BRU"
"0","2020-04-30","WAL"
"0","2020-04-30","VLA"
"0","2020-04-30","WAL"
"0","2020-04-30","BRU"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","WAL"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","BRU"
"0","2020-04-30","VLA"
"0","2020-04-30","WAL"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-04-30","VLA"
"0","2020-05-01","VLA"
"0","2020-05-03","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","WAL"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","WAL"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","WAL"
"0","2020-05-04","BRU"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","WAL"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","WAL"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-04","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","VLA"
"0","2020-05-05","WAL"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","WAL"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","WAL"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-06","VLA"
"0","2020-05-07","WAL"
"0","2020-05-07","VLA"
"0","2020-05-07","BRU"
"0","2020-05-07","VLA"
"0","2020-05-07","WAL"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-08","VLA"
"0","2020-05-09","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","WAL"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","BRU"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-11","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","BRU"
"0","2020-05-12","WAL"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","BRU"
"0","2020-05-12","WAL"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-12","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","WAL"
"0","2020-05-13","VLA"
"0","2020-05-13","BRU"
"0","2020-05-13","VLA"
"0","2020-05-13","BRU"
"0","2020-05-13","VLA"
"0","2020-05-13","WAL"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"0","2020-05-13","VLA"
"4","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","VLA"
"0","2020-05-14","WAL"
"0","2020-05-14","VLA"
"0","2020-05-14","WAL"
"0","2020-05-14","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","WAL"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","BRU"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"0","2020-05-18","VLA"
"00","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-19","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-20","VLA"
"0","2020-05-21","VLA"
"0","2020-05-21","VLA"
"0","2020-05-22","VLA"
"0","2020-05-22","WAL"
"00","2020-05-22","VLA"
"0","2020-05-25","VLA"
